,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
2098,2098,2098.0,2098.0,2098.0,2098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.3244303912,-1.0219663101,-19.121338496266464,1.5936337685,0.5738401595000002,2.0631411422,2.0137242123
2099,2099,2099.0,2099.0,2099.0,2099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.1346795967,-2.7443493652,-19.73162079723241,2.167473928,1.4893009826999997,1.4893009826999997,2.0137242123
2100,2100,2100.0,2100.0,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-17.248062135093207,0.0,0.488496502,46.4573477718,-2.5
2101,2101,2101.0,2101.0,2101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1785986687,-2.5462075448,-19.15998554515849,0.488496502,1.3385757841,45.9688512698,-3.3262075448000004
2102,2102,2102.0,2102.0,2102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.5135871976,-4.1272175704,-19.705202234914744,1.8270722861,2.652209183,44.6302754857,-4.3472175704
2103,2103,2103.0,2103.0,2103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.0016659736,-5.609659018,-20.0,4.4792814691,4.3656907148,41.9780663027,-5.429659018000001
2104,2104,2104.0,2104.0,2104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.6322433821,-6.9790816094,-9.29784322022664,8.8449721839,5.470422217100001,37.6123755879,-6.5590816094
2105,2105,2105.0,2105.0,2105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.341368485,-7.1997408285,-3.1952785119009643,14.315394401,5.645106857699998,32.1419533708,-6.6997408285
2106,2106,2106.0,2106.0,2106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.0419721449,-6.8186650198,-5.37196756933964,19.9605012587,5.7157426251000025,26.496846513100003,-6.3986650198
2107,2107,2107.0,2107.0,2107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-3.7168412997,-6.680992622,-7.51749066571068,25.6762438838,6.1920717703,20.781103888,-6.500992622
2108,2108,2108.0,2108.0,2108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-4.3889859832,-6.7605970051,-7.449921466500901,31.8683156541,6.8829371499999965,14.5890321177,-6.9805970051
2109,2109,2109.0,2109.0,2109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-5.06838021,-6.8261949249,-8.051527479946985,38.7512528041,7.706094967700004,7.706094967700004,-7.6061949249
2110,2110,2110.0,2110.0,2110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-17.99237043761551,0.0,0.5164985038,48.8361461151,-2.5
2111,2111,2111.0,2111.0,2111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1821991994,-2.6170378444,-19.75126325821862,0.5164985038,1.4172415736,48.3196476113,-3.3970378444
2112,2112,2112.0,2112.0,2112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.5267883796,-4.24757499,-20.0,1.9337400774,2.788909438,46.9024060377,-4.46757499
2113,2113,2113.0,2113.0,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.0277467353,-5.7466166343,-20.0,4.7226495154,4.540229631,44.1134965997,-5.5666166343
2114,2114,2114.0,2114.0,2114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.6713579865,-7.1030053831,-11.538597359814904,9.2628791464,5.8408161044,39.5732669687,-6.6830053831
2115,2115,2115.0,2115.0,2115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.4031152855,-7.52510782,-3.1427563074099347,15.1036952508,6.127585562000002,33.7324508643,-7.02510782
2116,2116,2116.0,2116.0,2116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.1344276484,-7.1080710879,-4.605674216368219,21.2312808128,6.1121298258,27.6048653023,-6.6880710879
2117,2117,2117.0,2117.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-3.8331311172,-6.8699350407,-7.376870670754908,27.3434106386,6.529788725500001,21.4927354765,-6.6899350407
2118,2118,2118.0,2118.0,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-4.5225762266,-6.9181769985,-6.179433336477058,33.8731993641,7.128934800299994,14.962946750999995,-7.1381769985000005
2119,2119,2119.0,2119.0,2119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-5.210820345,-6.8478762137,-7.292363549327163,41.0021341644,7.834011950700003,7.834011950700003,-7.6278762137
2120,2120,2120.0,2120.0,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-17.90112593486793,0.0,0.5130174637,48.35160082710001,-2.5
2121,2121,2121.0,2121.0,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1817578116,-2.6083547819,-20.0,0.5130174637,1.4254263663,47.838583363400005,-3.3883547819000004
2122,2122,2122.0,2122.0,2122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.5267239324,-4.2633886611,-20.0,1.93844383,2.8040921515,46.4131569971,-4.483388661099999
2123,2123,2123.0,2123.0,2123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.0291871514,-5.7609254421,-19.7432614096174,4.7425359815,4.536550956200001,43.6090648456,-5.5809254421
2124,2124,2124.0,2124.0,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.6729181636,-7.0915205709,-11.046260629054006,9.2790869377,5.7842650256,39.0725138894,-6.6715205709
2125,2125,2125.0,2125.0,2125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.4012011502,-7.4678636472,-2.4982388346856834,15.0633519633,5.998374218199999,33.2882488638,-6.9678636472
2126,2126,2126.0,2126.0,2126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.1239486226,-6.9949400582,-4.736318152453499,21.0617261815,5.9610039033,27.2898746456,-6.5749400582
2127,2127,2127.0,2127.0,2127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-3.8125181722,-6.7800023239,-6.759335403731344,27.0227300848,6.345649917699998,21.3288707423,-6.6000023239
2128,2128,2128.0,2128.0,2128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-4.4904184301,-6.7780356063,-7.881979904892267,33.3683800025,7.035878793900004,14.983220824600004,-6.9980356063
2129,2129,2129.0,2129.0,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-5.1735621767,-6.8830898503,-8.673664886149748,40.4042587964,7.9473420307,7.9473420307,-7.6630898503
2130,2130,2130.0,2130.0,2130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-17.340389005109454,0.0,0.4919210778,48.264477426000006,-2.5
2131,2131,2131.0,2131.0,2131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1790452928,-2.5549936078,-19.91523417946181,0.4919210778,1.3856915388,47.772556348200006,-3.3349936078000004
2132,2132,2132.0,2132.0,2132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.5185233786,-4.2070389398,-19.95520958045574,1.8776126166,2.7457517914,46.3868648094,-4.4270389398
2133,2133,2133.0,2133.0,2133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.015407556,-5.7056757205,-20.0,4.623364408,4.4864651246,43.641113018000006,-5.525675720500001
2134,2134,2134.0,2134.0,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.6551227562,-7.0659605203,-10.55385451029002,9.1098295326,5.700705645200001,39.1546478934,-6.6459605203
2135,2135,2135.0,2135.0,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.3785913933,-7.3978773342,-3.174467798785897,14.8105351778,5.937134451699999,33.4539422482,-6.8978773342
2136,2136,2136.0,2136.0,2136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.0979495711,-6.9959659363,-5.682563565186665,20.7476696295,6.013440961900002,27.5168077965,-6.5759659363
2137,2137,2137.0,2137.0,2137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-3.7911935094,-6.8709783545,-6.882125329387348,26.7611105914,6.459146250199996,21.5033668346,-6.6909783545
2138,2138,2138.0,2138.0,2138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-4.4783452537,-6.8720391432,-7.289083814885467,33.2202568416,7.1065801596,15.0442205844,-7.092039143200001
2139,2139,2139.0,2139.0,2139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-5.1675665712,-6.9117262072,-8.126557749944565,40.3268370012,7.937640424800001,7.937640424800001,-7.6917262072
2140,2140,2140.0,2140.0,2140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-17.198163975330242,0.0,0.486651345,48.7807896958,-2.5
2141,2141,2141.0,2141.0,2141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1783572904,-2.5414591071,-20.0,0.486651345,1.3815998190999998,48.2941383508,-3.3214591071000004
2142,2142,2142.0,2142.0,2142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.5169574885,-4.202858909,-20.0,1.8682511641,2.7447066176999995,46.9125385317,-4.422858909
2143,2143,2143.0,2143.0,2143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.0136605549,-5.7061558427,-20.0,4.6129577818,4.486593030500001,44.167831914,-5.526155842700001
2144,2144,2144.0,2144.0,2144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.6534214449,-7.0663949527,-12.474403688523802,9.0995508123,5.8606977885,39.6812388835,-6.6463949527
2145,2145,2145.0,2145.0,2145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.3862216764,-7.58103509,-2.808296758800377,14.9602486008,6.173076110899999,33.820541095,-7.08103509
2146,2146,2146.0,2146.0,2146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.1212383285,-7.1268481137,-4.6839291250250925,21.1333247117,6.134343128500003,27.647464984100004,-6.7068481137
2147,2147,2147.0,2147.0,2147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-3.8221071583,-6.8943721964,-6.6456182375834105,27.2676678402,6.498604867199997,21.5131218556,-6.714372196399999
2148,2148,2148.0,2148.0,2148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-4.5103410518,-6.8707001267,-7.17030581208763,33.7662727074,7.126748270299999,15.014516988400004,-7.0907001267
2149,2149,2149.0,2149.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-5.1988603689,-6.8992113908,-7.2511998754084015,40.8930209777,7.887768718100006,7.887768718100006,-7.6792113908
2150,2150,2150.0,2150.0,2150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-16.85151683884359,0.0,0.4739440438,48.0876721971,-2.5
2151,2151,2151.0,2151.0,2151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1766804138,-2.5084712701,-19.679094481121,0.4739440438,1.3426514623,47.6137281533,-3.2884712701
2152,2152,2152.0,2152.0,2152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.5105890499,-4.1424720821,-20.0,1.8165955061,2.6866570583,46.271076691,-4.3624720821
2153,2153,2153.0,2153.0,2153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.0015455504,-5.6515155816,-20.0,4.5032525644,4.416531812899999,43.5844196327,-5.4715155816
2154,2154,2154.0,2154.0,2154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.6361061532,-7.0169549788,-10.84563410910386,8.9197843773,5.648647647200001,39.1678878198,-6.5969549788
2155,2155,2155.0,2155.0,2155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.3563227822,-7.3813017607,-3.80275296608548,14.5684320245,5.9479721124000005,33.5192401726,-6.8813017607
2156,2156,2156.0,2156.0,2156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.0771427197,-7.0407571198,-5.414251896207918,20.5164041369,6.0401354549,27.5712680602,-6.6207571198
2157,2157,2157.0,2157.0,2157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-3.7733513,-6.8859737291,-7.103571430346822,26.5565395918,6.4812912417999975,21.5311326053,-6.7059737291
2158,2158,2158.0,2158.0,2158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-4.4630010203,-6.9066811519,-7.238424980290519,33.0378308336,7.135155024300005,15.0498413635,-7.1266811519
2159,2159,2159.0,2159.0,2159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-5.1552739081,-6.9382507621,-7.530603740802986,40.1729858579,7.914686339199996,7.914686339199996,-7.7182507621
2160,2160,2160.0,2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,11.093025658105867,0.0,0.0898935936,5.538455840799999,-2.5
2161,2161,2161.0,2161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0415009801,0.1508035459,-6.22465973828526,0.0898935936,0.0251234622999999,5.448562247199999,-0.6291964541000002
2162,2162,2162.0,2162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.0572613848,-0.4559020232,-8.50154080321067,0.1150170559,0.1133704384,5.423438784899999,-0.6759020231999999
2163,2163,2163.0,2163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.1417717035,-1.2215457848,-9.124386203865262,0.2283874943,0.3084379261,5.3100683465,-1.0415457848
2164,2164,2164.0,2164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3021556221,-1.9736004867,-7.029904807960575,0.5368254204,0.5358209325000001,5.0016304204,-1.5536004867000002
2165,2165,2165.0,2165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.5239751319,-2.4547714576,-8.247413891012648,1.0726463529,0.8282368203999999,4.4658094879,-1.9547714576
2166,2166,2166.0,2166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.7974732245,-3.0060147541,4.279611539323957,1.9008831733,0.8054918427,3.6375726675,-2.5860147541000003
2167,2167,2167.0,2167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-1.0628310662,-2.3126957585,12.868448401949095,2.706375016,0.4826358866000002,2.8320808248,-2.1326957585
2168,2168,2168.0,2168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-1.2206632665,-0.868018718,-20.0,3.1890109026,0.7173065264999998,2.3494449382,-1.0880187180000005
2169,2169,2169.0,2169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.4000145318,-2.6886674527,-18.592168468342106,3.9063174291,1.6321384117000002,1.6321384117000002,-3.4686674527
2170,2170,2170.0,2170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,10.365466748177708,0.0,0.083854199,7.6247138278,-2.5
2171,2171,2171.0,2171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0450204858,0.0815671606,-6.533320774653181,0.083854199,0.0306009963,7.5408596288,-0.6984328394000002
