,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
3118,3118,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,3118.0,8.0,,,,,,,,,,,,,0.8,-0.1154574793,0.2574011658,0.5223084710128659,0.1388574105,0.0084930739999999,0.0184832829,0.584913404
3119,3119,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,3119.0,9.0,,,,,,,,,,,,,0.9,-0.0884359174,0.282610451,0.7036071643613186,0.1473504845,0.0099902089,0.0099902089,0.584913404
3120,3120,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,0.0,,,,,,,,,,,,,,0.0,0.0,-1.0,1.597404635653859,0.0,0.0785074724,1.1706167766000002,1.2266613179
3121,3121,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,3121.0,1.0,,,,,,,,,,,,,,0.1,-0.0874352685,-0.7528242679,3.1116634766877658,0.0785074724,0.0394283827999999,1.0921093042,1.2266613179
3122,3122,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,3122.0,2.0,,,,,,,,,,,,,,0.2,-0.1440235525,-0.3850696363,2.9836334791266337,0.1179358552,0.012734872,1.0526809214,1.2266613179
3123,3123,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,3.0,,,,,,,,,,,,,,0.3,-0.1662346914,-0.0644951494,2.8986155816248096,0.1306707272,0.0081967115,1.0399460494,1.2266613179
3124,3124,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,4.0,,,,,,,,,,,,,,0.4,-0.1583504757,0.2174821931,3.0622906248493744,0.1388674387,0.0199600060999999,1.0317493379,1.2266613179
3125,3125,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,3125.0,5.0,,,,,,,,,,,,,,0.5,-0.1228407297,0.4882015095,3.255187145761308,0.1588274448,0.045485303,1.0117893318,1.2266613179
3126,3126,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,6.0,,,,,,,,,,,,,,0.6,-0.0606355053,0.7515149997,3.853010390962958,0.2043127478,0.0895276751,0.9663040288,1.2266613179
3127,3127,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,7.0,,,,,,,,,,,,,,0.7,0.0295192156,1.0466613179,4.510911934449458,0.2938404229,0.1594063488,0.8767763537,1.2266613179
3128,3128,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,3128.0,8.0,,,,,,,,,,,,,,0.8,0.1509433758,1.3763283512,5.575609953155166,0.4532467717,0.2716876645,0.7173700049,1.2266613179
3129,3129,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,3129.0,9.0,,,,,,,,,,,,,,0.9,0.3088898673,1.7759428549,6.6604564533161374,0.7249344362,0.4456823404,0.4456823404,1.2266613179
3130,3130,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,3130.0,0.0,,,,,,,,,,,,,,0.0,0.0,-1.0,1.3313426396078758,0.0,0.080291901,1.1582742995,1.2211664321000002
3131,3131,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,3131.0,1.0,,,,,,,,,,,,,,0.1,-0.0887223172,-0.7781434188,3.260220201973869,0.080291901,0.0420036285,1.0779823985,1.2211664321000002
3132,3132,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,3132.0,2.0,,,,,,,,,,,,,,0.2,-0.147001406,-0.3938423098,2.8443678122581435,0.1222955295,0.0130732855,1.0359787699999998,1.2211664321000002
3133,3133,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3133.0,3.0,,,,,,,,,,,,,,0.3,-0.1707210617,-0.0856858729,2.9957497782845977,0.135368815,0.0084955794,1.0229054845,1.2211664321000002
3134,3134,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,3134.0,4.0,,,,,,,,,,,,,,0.4,-0.1643834565,0.2075514998,2.966328114979482,0.1438643944,0.0188475662,1.0144099051,1.2211664321000002
3135,3135,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,5.0,,,,,,,,,,,,,,0.5,-0.130282951,0.4700838057,3.354024347209319,0.1627119606,0.0444857883999999,0.9955623389,1.2211664321000002
3136,3136,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,3136.0,6.0,,,,,,,,,,,,,,0.6,-0.0693237377,0.7445270271,3.8617116704729977,0.207197749,0.0884895008,0.9510765505,1.2211664321000002
3137,3137,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,3137.0,7.0,,,,,,,,,,,,,,0.7,0.0202080244,1.0411664321,4.680744367223176,0.2956872498,0.160853582,0.8625870497,1.2211664321000002
3138,3138,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,3138.0,8.0,,,,,,,,,,,,,,0.8,0.14193083,1.3875180632,5.310266851753381,0.4565408318,0.2689871945,0.7017334677,1.2211664321000002
3139,3139,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,9.0,,,,,,,,,,,,,,0.9,0.2996586176,1.7608169607,6.421641738279571,0.7255280263,0.4327462731999999,0.4327462731999999,1.2211664321000002
3140,3140,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,3140.0,0.0,,,,,,,,,,,,,,0.0,0.0,-1.0,1.4524944498302503,0.0,0.0794651964,1.3309746616,1.3164014334000005
3141,3141,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,1.0,,,,,,,,,,,,,,0.1,-0.0881362597,-0.7666142954,3.3044467963162365,0.0794651964,0.0406272733,1.2515094652,1.3164014334000005
3142,3142,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,3142.0,2.0,,,,,,,,,,,,,,0.2,-0.1451042647,-0.3792016106,3.0785793769190324,0.1200924697,0.0126467982999999,1.2108821919,1.3164014334000005
3143,3143,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3.0,,,,,,,,,,,,,,0.3,-0.1662976922,-0.0501502455,3.1189182954133803,0.132739268,0.0093651174,1.1982353936,1.3164014334000005
3144,3144,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,3144.0,4.0,,,,,,,,,,,,,,0.4,-0.1559826436,0.2514265354,3.0295196317243867,0.1421043854,0.0219986363999999,1.1888702762,1.3164014334000005
3145,3145,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,3145.0,5.0,,,,,,,,,,,,,,0.5,-0.1174012496,0.5157971046,3.6222515091900327,0.1641030218,0.0524396356,1.1668716398,1.3164014334000005
3146,3146,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,3146.0,6.0,,,,,,,,,,,,,,0.6,-0.0507943147,0.8114153207,4.226477238728122,0.2165426574,0.1052712877,1.1144320042,1.3164014334000005
3147,3147,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,3147.0,7.0,,,,,,,,,,,,,,0.7,0.0468672964,1.1364014334,4.942415617416031,0.3218139451,0.1890363531,1.0091607165,1.3164014334000005
3148,3148,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,3148.0,8.0,,,,,,,,,,,,,,0.8,0.178918589,1.4985917025,5.710267477935546,0.5108502982,0.3144723054999999,0.8201243634,1.3164014334000005
3149,3149,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,3149.0,9.0,,,,,,,,,,,,,,0.9,0.3491513559,1.8993856835,6.9213330045998855,0.8253226037,0.5056520579,0.5056520579,1.3164014334000005
3150,3150,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,0.0,,,,,,,,,,,,,,0.0,0.0,-1.0,1.328342461231272,0.0,0.0803126778,1.1243064876,1.2069168865000002
3151,3151,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,3151.0,1.0,,,,,,,,,,,,,,0.1,-0.0887368304,-0.7784289235,3.209509419876898,0.0803126778,0.0421303306,1.0439938098,1.2069168865000002
3152,3152,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,3152.0,2.0,,,,,,,,,,,,,,0.2,-0.1472883978,-0.3989264141,2.840684925088829,0.1224430084,0.0133216124999999,1.0018634792,1.2069168865000002
3153,3153,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3153.0,3.0,,,,,,,,,,,,,,0.3,-0.1715096855,-0.0906366339,2.7185811747278006,0.1357646209,0.0074361391999999,0.9885418667,1.2069168865000002
3154,3154,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,3154.0,4.0,,,,,,,,,,,,,,0.4,-0.1669839914,0.1766957895,2.9245877872647377,0.1432007601,0.0168027810999999,0.9811057275,1.2069168865000002
3155,3155,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,3155.0,5.0,,,,,,,,,,,,,,0.5,-0.1360217048,0.4381922816,3.422130901060421,0.1600035412,0.0416844879,0.9643029464,1.2069168865000002
3156,3156,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,3156.0,6.0,,,,,,,,,,,,,,0.6,-0.0777679127,0.7221515797,3.924725645455424,0.2016880291,0.0855991393,0.9226184585,1.2069168865000002
3157,3157,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,3157.0,7.0,,,,,,,,,,,,,,0.7,0.0099393449,1.0269168865,4.4433192717293295,0.2872871684,0.1534474931,0.8370193192,1.2069168865000002
3158,3158,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,8.0,,,,,,,,,,,,,,0.8,0.1291576009,1.3520305578,5.346702566683038,0.4407346615,0.2586137957999999,0.6835718260999999,1.2069168865000002
3159,3159,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,3159.0,9.0,,,,,,,,,,,,,,0.9,0.2836845604,1.7321738549,6.584684094147828,0.6993484573,0.4249580303,0.4249580303,1.2069168865000002
3160,3160,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,0.0,,,,,,,,,,,,,,0.0,0.0,-1.0,1.6940495426442044,0.0,0.0778876435,1.3489886607,1.31299847
3161,3161,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,1.0,,,,,,,,,,,,,,0.1,-0.0869677569,-0.7436272889,3.198036176740352,0.0778876435,0.0382735435999999,1.2711010172,1.31299847
3162,3162,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0,2.0,,,,,,,,,,,,,,0.2,-0.1422630117,-0.3685284164,3.0486760164012976,0.1161611871,0.0120684606,1.2328274736,1.31299847
3163,3163,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3.0,,,,,,,,,,,,,,0.3,-0.1625854056,-0.0433384208,3.157677317837314,0.1282296477,0.0095486623999999,1.220759013,1.31299847
3164,3164,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,3164.0,4.0,,,,,,,,,,,,,,0.4,-0.1514346008,0.2612785061,3.3332331590469413,0.1377783101,0.024860968,1.2112103505999998,1.31299847
3165,3165,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,3165.0,5.0,,,,,,,,,,,,,,0.5,-0.1104464727,0.553613694,3.38750182126729,0.1626392781,0.0547009813999999,1.1863493825999998,1.31299847
3166,3166,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,3166.0,6.0,,,,,,,,,,,,,,0.6,-0.0413763954,0.8232937988,4.0777733212370055,0.2173402595,0.1053786609,1.1316484012,1.31299847
3167,3167,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,3167.0,7.0,,,,,,,,,,,,,,0.7,0.0566962656,1.13299847,4.933811846211263,0.3227189204,0.1882482346,1.0262697402999998,1.31299847
3168,3168,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,3168.0,8.0,,,,,,,,,,,,,,0.8,0.1883820086,1.4946939115,5.899085200478384,0.510967155,0.3180554597,0.8380215056999999,1.31299847
3169,3169,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,3169.0,9.0,,,,,,,,,,,,,,0.9,0.3591570706,1.9138273696,7.178402069826237,0.8290226147,0.5199660459999998,0.5199660459999998,1.31299847
3170,3170,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,3170.0,0.0,,,,,,,,,,,,,,0.0,0.0,-1.0,1.4693043764564342,0.0,0.0793523541,1.1833092307,1.2462930276000002
