,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
2301,2301,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0,1.0,0.1,243.1202,249.6041,255.213,259.8995,263.6782,266.6239,268.8612,270.5502,271.8747,273.0347,274.244,275.7325,277.7465,280.5462,284.3948,289.5408,296.1969,304.5231,314.6233,326.5634,188.1384683574609,283.68801204029535,436.1104,440.743,4273.0654,-27.42610000000002
2302,2302,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2302.0,2.0,0.2,203.0611,216.5985,228.5571,238.8422,247.4685,254.552,260.2845,264.9011,268.646,271.7425,274.3713,276.6564,278.6621,280.3979,281.8341,282.9246,283.6348,283.969,283.9912,283.8336,250.95734437350347,206.85029209672047,876.8534,570.8664000000001,3832.3224,-40.648
2303,2303,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,2303.0,3.0,0.3,251.7888,252.5143,253.392,254.594,256.1911,258.1561,260.3832,262.7123,264.9523,266.8959,268.3249,269.0085,268.7,267.1392,264.0653,259.2423,252.4957,243.7521,233.0711,220.6586,181.1856812707848,192.6900347215171,1447.7198,762.9451000000001,3261.456,-38.29390000000001
2304,2304,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,4.0,0.4,196.6283,210.5868,222.8217,233.2015,241.7117,248.439,253.5369,257.1852,259.5512,260.7614,260.886,259.9356,257.8687,254.6063,250.0509,244.1075,236.7044,227.811,217.4495,205.6992,417.5932158929561,356.2040196117422,2210.6649,781.8147999999997,2498.5109,-49.36100000000002
2305,2305,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,2305.0,5.0,0.5,382.5389,352.8476,328.0403,307.8793,292.1074,280.3242,271.9741,266.4098,262.991,261.1824,260.6275,261.1873,262.9409,266.1499,271.1934,278.4817,288.3676,301.0739,316.6637,335.0719,243.76168612908305,370.79517806369074,2992.4797,373.4256,1716.6961,-18.92579999999998
2306,2306,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,6.0,0.6,252.6247,260.4253,266.75,271.3829,274.3352,275.8266,276.2325,276.0146,275.6549,275.6048,276.2558,277.9296,280.8825,285.3175,291.3985,299.2638,309.041,320.8656,334.9088,351.4209,372.26666055284096,238.08732162590096,3365.9053,281.6988000000001,1343.2705,-24.973400000000023
2307,2307,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,7.0,0.7,351.4052,333.7017,318.9537,307.0234,297.7452,290.8827,286.128,283.1234,281.4895,280.8458,280.816,281.0227,281.0781,280.5811,279.1307,276.3586,271.978,265.8373,257.9646,248.583,244.0857748614404,241.3733142832723,3647.6041,344.3436000000001,1061.5717,-11.567299999999989
2308,2308,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,8.0,0.8,253.4407,261.8211,268.8704,274.382,278.3178,280.7899,282.0139,282.2518,281.7582,280.7396,279.3333,277.604,275.5539,273.141,270.2996,266.9593,263.0597,258.5592,253.4395,247.704,279.3168288692402,362.8259470653809,3991.9477,394.4895999999994,717.2280999999998,-23.4101
2309,2309,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,2309.0,9.0,0.9,278.3804,277.6226,277.0689,276.7193,276.5455,276.4985,276.5248,276.5875,276.6891,276.8926,277.3371,278.2467,279.9278,282.752,287.125,293.4416,302.039,313.16,326.9453,343.4693,181.76042235865245,350.81019004896586,4386.4373,322.7385000000004,322.7385000000004,-29.55150000000004
2310,2310,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,2310.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,455.0925122736028,437.1780475889577,0.0,356.9054,1389.975,19.01940000000002
2311,2311,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,2311.0,1.0,0.1,415.0781,382.2963,355.3932,333.5902,316.335,303.1214,293.4245,286.7128,282.5001,280.4077,280.2149,281.8867,285.5742,291.5874,300.3453,312.3151,327.9586,347.711,372.0238,401.503,304.4376913097899,325.74692060477184,356.9054,126.06900000000002,1033.0695999999998,19.01940000000002
2312,2312,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2312.0,2.0,0.2,304.0612,303.9459,303.6614,302.9395,301.6984,300.0299,298.1555,296.366,294.9583,294.1815,294.1984,295.0676,296.7443,299.0999,301.9574,305.1395,308.5214,312.0809,315.9351,320.3535,379.1559338253452,423.3306656518728,482.9744,113.74999999999994,907.0005999999998,19.01940000000002
2313,2313,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,2313.0,3.0,0.3,360.1709,344.4493,331.5429,321.1272,312.9282,306.6885,302.1611,299.1235,297.3997,296.883,297.553,299.4851,302.8496,307.902,314.9644,324.4038,336.6152,352.0237,371.1212,394.5608,391.2237381634351,284.814955137132,596.7244,79.34990000000005,793.2506,19.01940000000002
2314,2314,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,2314.0,4.0,0.4,371.212,354.8606,341.4833,330.6014,321.8661,315.0087,309.808,306.0675,303.5977,302.2002,301.6523,301.6962,302.0342,302.3363,302.2638,301.5088,299.8441,297.1759,293.5815,289.3217,392.37561850413806,331.44355478039824,676.0743,139.47299999999996,713.9006999999999,19.01940000000002
2315,2315,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,2315.0,5.0,0.5,372.9675,357.214,344.3513,333.8298,325.2406,318.2694,312.667,308.2316,304.7991,302.2405,300.462,299.4097,299.072,299.4803,300.7052,302.8469,306.022,310.3509,315.9502,322.9364,220.43703719170435,374.1770753517644,815.5473,113.0095,574.4277,19.01940000000002
2316,2316,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,2316.0,6.0,0.6,237.6602,253.2748,266.6791,277.529,285.7635,291.5751,295.3435,297.5563,298.7365,299.3899,299.9752,300.8963,302.5065,305.1201,309.0232,314.481,321.7439,331.0559,342.674,356.9065,263.48160713062816,335.5445597744244,928.5568,114.73280000000013,461.4182,19.01940000000002
2317,2317,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,2317.0,7.0,0.7,266.7113,269.8193,272.8595,275.8587,278.8158,281.7106,284.5167,287.217,289.8135,292.3315,294.8173,297.3303,299.9358,302.6999,305.6906,308.9866,312.6921,316.9545,321.9822,328.0574,430.3675838865794,399.3799453896026,1043.2896,130.46810000000005,346.68539999999985,19.01940000000002
2318,2318,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,8.0,0.8,397.278,370.0867,347.9203,330.2539,316.6691,306.731,299.9525,295.8163,293.8247,293.5532,294.6914,297.0645,300.6357,305.4932,311.826,319.8972,330.0209,342.5526,357.9054,376.6023,387.1714777765992,336.4340096174283,1173.7577,89.16669999999999,216.2172999999998,19.01940000000002
2319,2319,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,2319.0,9.0,0.9,368.772,353.7547,341.3883,331.1657,322.7452,315.9051,310.5051,306.4521,303.6717,302.0862,301.6018,302.1024,303.4531,305.5109,308.1439,311.2559,314.8149,318.8806,323.6243,329.3385,386.41733638841134,254.60357723952384,1262.9244,127.0505999999998,127.0505999999998,19.01940000000002
2320,2320,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,205.4603124717449,277.75581924194,0.0,480.7457,3284.8339,-20.0
2321,2321,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,1.0,0.1,218.4968,230.2368,240.4427,248.9867,255.8643,261.1832,265.1344,267.9558,269.897,271.192,272.0425,272.6117,273.0253,273.3769,273.7344,274.1461,274.6445,275.2496,275.9704,276.8076,418.7606161338456,368.19068407907,480.7457,438.0919,2804.0882,-32.86680000000001
2322,2322,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2322.0,2.0,0.2,385.2607,357.1392,333.8296,315.0225,300.4257,289.6484,282.1837,277.4565,274.901,274.0359,274.5201,276.1789,279.0009,283.1135,288.7397,296.1486,305.6067,317.3457,331.5558,348.4197,306.7007743206169,247.0686539231853,918.8376,242.1082,2365.9963,-5.551600000000008
2323,2323,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,2323.0,3.0,0.3,303.9804,301.7185,299.5921,297.397,295.0618,292.6341,290.2434,288.0526,286.2062,284.7869,283.7851,283.0846,282.4648,281.621,280.2009,277.8553,274.2974,269.3598,263.0372,255.4994,315.4626509299408,195.9161873061641,1160.9458,341.33040000000005,2123.8881,-3.815899999999999
2324,2324,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,2324.0,4.0,0.4,309.4789,304.4411,300.192,296.5982,293.5413,290.911,288.5988,286.4921,284.4661,282.376,280.049,277.2794,273.828,269.4308,263.8161,256.7322,247.9818,237.4563,225.1629,211.2344,186.80485122671985,305.0376648434668,1502.2762,466.3203000000001,1782.5577,-6.88900000000001
2325,2325,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,2325.0,5.0,0.5,206.0373,223.4449,238.4844,250.8317,260.4041,267.3356,271.9215,274.5529,275.66,275.6734,275.0075,274.06,273.2192,272.866,273.3649,275.0379,278.1269,282.7557,288.9055,296.419,347.4704607280782,316.12841306185254,1968.5965,434.2921999999999,1316.2374,-31.9144
2326,2326,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,2326.0,6.0,0.6,330.0573,315.0312,302.4927,292.4918,284.9528,279.6558,276.2666,274.3956,273.6629,273.7522,274.4422,275.615,277.2455,279.3789,282.1037,285.5258,289.7477,294.8559,300.9176,307.9883,324.3805228804516,373.1181167614891,2402.8887,277.8872000000001,881.9452000000001,-21.14420000000001
2327,2327,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,2327.0,7.0,0.7,315.8559,308.5345,302.2412,296.8564,292.3069,288.5555,285.5922,283.4268,282.0859,281.6143,282.0803,283.5818,286.2512,290.2549,295.7861,303.0528,312.2657,323.6324,337.3692,353.7381,374.9709786260901,348.9383316241483,2680.7759,166.83089999999993,604.058,-13.894499999999994
2328,2328,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,2328.0,8.0,0.8,356.0519,340.2055,327.019,316.2071,307.5433,300.8226,295.8476,292.4295,290.3953,289.5956,289.9093,291.2438,293.533,296.7358,300.8369,305.8524,311.8401,318.9131,327.2553,337.138,255.40116045430787,235.1758895211166,2847.6068,159.8753999999999,437.22710000000006,-3.377399999999966
2329,2329,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,2329.0,9.0,0.9,263.7068,271.2365,277.6444,282.7311,286.4628,288.9546,290.4255,291.1386,291.3413,291.2144,290.8364,290.167,289.0486,287.2269,284.3891,280.2173,274.4513,266.9496,257.7367,247.0213,218.26629866685545,362.74261225216776,3007.4822,277.35170000000016,277.35170000000016,-17.095399999999984
2330,2330,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,2330.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,339.31100356251886,195.15398923355093,0.0,469.3547,4637.3132000000005,-20.0
2331,2331,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,2331.0,1.0,0.1,325.6926,313.9486,304.01,295.8118,289.2493,284.1591,280.3204,277.4693,275.3153,273.5544,271.8745,269.9551,267.4656,264.0675,259.4279,253.2444,245.2817,235.4102,223.6378,210.1222,221.34561695362183,298.76277202133065,469.3547,531.7008000000001,4167.958500000001,-9.890899999999988
2332,2332,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2.0,0.2,233.6802,244.7055,254.0391,261.4577,266.917,270.5344,272.5477,273.2646,273.0177,272.1363,270.9348,269.7161,268.78,268.4275,268.9519,270.615,273.6105,278.0266,283.8214,290.8231,273.2272057993757,304.4895942435687,1001.0555,486.1084,3636.2577,-24.665599999999984
